n_targets,n_agents,time,targets_per_agent
785,27,1.5310394763946533,"[29, 28, 32, 33, 23, 23, 23, 35, 28, 30, 33, 41, 23, 22, 24, 35, 21, 32, 41, 22, 35, 30, 30, 22, 26, 32, 32]"
785,27,1.7015914916992188,"[43, 24, 22, 31, 30, 19, 25, 25, 35, 24, 48, 27, 22, 35, 31, 23, 24, 31, 41, 28, 30, 30, 33, 21, 34, 27, 22]"
785,27,1.469008207321167,"[16, 28, 30, 32, 32, 23, 36, 32, 25, 28, 38, 23, 31, 32, 33, 29, 33, 33, 31, 30, 21, 25, 25, 32, 31, 23, 33]"
785,27,1.517918586730957,"[33, 27, 30, 31, 40, 28, 26, 27, 25, 26, 30, 31, 37, 20, 28, 22, 31, 39, 31, 33, 23, 25, 34, 37, 26, 23, 22]"
790,27,1.8445699214935303,"[31, 39, 28, 21, 20, 32, 25, 23, 30, 31, 32, 28, 21, 32, 31, 38, 36, 29, 53, 24, 26, 28, 17, 31, 29, 23, 32]"
790,27,1.5366628170013428,"[29, 24, 29, 31, 19, 36, 32, 28, 17, 34, 32, 27, 37, 36, 29, 25, 20, 43, 29, 33, 31, 32, 28, 36, 21, 26, 26]"
790,27,1.4946777820587158,"[25, 29, 30, 28, 31, 30, 25, 37, 20, 33, 34, 28, 32, 25, 23, 27, 28, 26, 34, 33, 34, 30, 28, 29, 18, 35, 38]"
790,27,1.6329841613769531,"[27, 31, 39, 27, 26, 31, 34, 32, 35, 31, 33, 38, 28, 35, 29, 32, 21, 23, 23, 33, 22, 26, 24, 29, 33, 29, 19]"
790,27,1.5950193405151367,"[32, 39, 37, 29, 27, 25, 31, 28, 26, 40, 25, 23, 31, 38, 30, 22, 25, 24, 35, 20, 33, 25, 29, 40, 30, 20, 26]"
795,27,2.3154051303863525,"[35, 27, 28, 28, 50, 47, 34, 29, 40, 13, 32, 23, 36, 20, 37, 23, 36, 17, 19, 33, 24, 25, 49, 23, 18, 34, 15]"
795,27,1.6721217632293701,"[31, 33, 23, 36, 34, 39, 34, 26, 24, 24, 20, 27, 27, 33, 21, 21, 33, 18, 39, 22, 34, 28, 36, 37, 44, 22, 29]"
795,27,1.847846508026123,"[25, 32, 33, 29, 34, 20, 38, 30, 32, 29, 30, 32, 30, 48, 31, 30, 27, 20, 25, 28, 33, 27, 26, 30, 30, 27, 19]"
795,27,1.5734260082244873,"[35, 29, 29, 29, 18, 22, 25, 30, 28, 32, 33, 51, 31, 33, 30, 26, 33, 32, 37, 26, 25, 15, 24, 20, 30, 29, 43]"
795,27,1.6010982990264893,"[37, 24, 28, 37, 38, 32, 40, 21, 24, 28, 27, 30, 31, 26, 32, 36, 23, 26, 29, 30, 35, 29, 23, 29, 20, 34, 26]"
800,27,1.7947008609771729,"[32, 38, 32, 32, 30, 29, 20, 39, 38, 30, 29, 27, 27, 24, 32, 23, 43, 35, 26, 22, 37, 17, 29, 20, 30, 26, 33]"
800,27,1.8695833683013916,"[28, 33, 28, 28, 36, 17, 23, 41, 28, 30, 20, 36, 29, 29, 24, 31, 26, 37, 29, 23, 36, 34, 42, 27, 35, 28, 22]"
800,27,1.690014123916626,"[30, 39, 27, 43, 26, 28, 39, 30, 22, 22, 36, 28, 24, 34, 37, 30, 32, 14, 25, 26, 31, 39, 21, 29, 26, 27, 35]"
800,27,2.306941509246826,"[38, 21, 31, 28, 26, 25, 28, 30, 19, 40, 21, 26, 44, 26, 22, 33, 27, 33, 35, 24, 33, 31, 30, 27, 36, 32, 34]"
800,27,1.7690742015838623,"[33, 19, 24, 37, 36, 31, 27, 33, 31, 25, 28, 23, 31, 36, 36, 35, 19, 40, 29, 25, 32, 24, 37, 29, 21, 26, 33]"
805,27,1.9516761302947998,"[29, 22, 44, 26, 21, 38, 15, 34, 32, 23, 29, 21, 41, 26, 29, 31, 40, 22, 26, 39, 38, 24, 20, 39, 31, 34, 31]"
805,27,1.6095693111419678,"[30, 28, 31, 20, 33, 20, 29, 20, 31, 40, 31, 33, 35, 26, 30, 41, 29, 31, 33, 21, 30, 27, 35, 34, 33, 30, 24]"
805,27,1.5901567935943604,"[23, 25, 30, 22, 20, 34, 25, 30, 32, 33, 17, 28, 31, 34, 34, 34, 28, 47, 26, 33, 40, 29, 29, 38, 27, 29, 27]"
805,27,1.7364513874053955,"[22, 24, 29, 31, 28, 21, 44, 28, 28, 30, 24, 29, 34, 27, 30, 17, 33, 38, 35, 41, 30, 27, 22, 33, 20, 40, 40]"
805,27,1.9030723571777344,"[20, 23, 21, 40, 33, 40, 36, 41, 36, 17, 28, 30, 33, 28, 33, 33, 33, 38, 25, 25, 35, 31, 26, 30, 19, 34, 17]"
810,27,1.6439380645751953,"[31, 24, 31, 29, 28, 47, 37, 22, 43, 27, 32, 33, 29, 30, 25, 13, 25, 26, 29, 28, 34, 34, 37, 29, 31, 27, 29]"
810,27,2.0211079120635986,"[23, 40, 34, 34, 24, 38, 28, 40, 37, 34, 36, 27, 28, 28, 40, 31, 27, 23, 23, 19, 28, 36, 18, 23, 27, 33, 31]"
810,27,1.6894972324371338,"[32, 37, 40, 18, 28, 35, 31, 33, 28, 31, 21, 34, 26, 32, 29, 51, 30, 36, 22, 35, 25, 26, 35, 17, 34, 21, 23]"
810,27,1.6600041389465332,"[31, 46, 37, 24, 25, 35, 30, 28, 35, 25, 32, 33, 25, 24, 36, 19, 35, 25, 29, 22, 28, 31, 37, 28, 26, 32, 32]"
810,27,2.094636917114258,"[32, 40, 30, 35, 29, 32, 37, 30, 34, 32, 24, 23, 36, 23, 23, 22, 37, 25, 28, 27, 19, 18, 26, 66, 33, 27, 22]"
815,28,2.0238730907440186,"[32, 22, 37, 23, 25, 39, 23, 28, 43, 23, 27, 36, 39, 24, 20, 32, 30, 31, 43, 22, 26, 21, 26, 37, 26, 25, 20, 35]"
815,28,1.67448091506958,"[43, 32, 29, 23, 22, 22, 28, 18, 25, 31, 28, 35, 37, 25, 30, 26, 34, 28, 38, 27, 34, 30, 33, 21, 35, 32, 28, 21]"
815,28,1.5606927871704102,"[29, 32, 32, 33, 35, 30, 28, 25, 29, 31, 31, 29, 16, 35, 28, 24, 27, 31, 22, 18, 23, 22, 31, 40, 28, 39, 34, 33]"
815,28,1.7810893058776855,"[16, 28, 31, 28, 37, 36, 19, 24, 39, 29, 26, 26, 19, 21, 34, 27, 24, 27, 33, 49, 20, 33, 36, 16, 32, 34, 34, 37]"
815,28,1.4284377098083496,"[32, 38, 30, 33, 31, 36, 27, 30, 30, 28, 29, 23, 30, 24, 29, 30, 38, 23, 28, 24, 33, 22, 26, 27, 32, 31, 25, 26]"
820,28,1.5093660354614258,"[36, 21, 30, 30, 21, 30, 27, 39, 30, 26, 38, 33, 26, 20, 27, 36, 30, 29, 22, 35, 32, 30, 25, 38, 23, 28, 35, 23]"
820,28,1.6449074745178223,"[26, 37, 27, 17, 26, 34, 20, 24, 24, 32, 33, 24, 32, 26, 28, 25, 27, 22, 34, 29, 38, 32, 31, 26, 32, 53, 29, 32]"
820,28,1.575800895690918,"[33, 28, 35, 28, 23, 35, 27, 31, 33, 29, 27, 36, 26, 36, 30, 36, 33, 26, 35, 28, 25, 24, 24, 31, 34, 19, 24, 24]"
820,28,2.186285972595215,"[45, 26, 37, 35, 37, 25, 25, 26, 27, 26, 21, 26, 34, 30, 13, 18, 27, 35, 20, 40, 19, 22, 50, 33, 24, 37, 27, 35]"
820,28,1.8093833923339844,"[29, 23, 17, 34, 46, 27, 30, 42, 38, 27, 38, 32, 27, 29, 14, 30, 23, 27, 30, 26, 27, 37, 19, 24, 30, 25, 30, 39]"
825,28,1.781632661819458,"[31, 40, 25, 34, 33, 40, 27, 29, 35, 27, 31, 32, 20, 32, 18, 38, 32, 28, 34, 23, 31, 28, 33, 29, 16, 30, 15, 34]"
825,28,1.6986753940582275,"[21, 41, 30, 29, 28, 45, 27, 28, 32, 23, 26, 12, 35, 33, 35, 27, 25, 18, 40, 23, 33, 31, 29, 28, 28, 28, 30, 40]"
825,28,1.820033311843872,"[26, 35, 37, 36, 24, 32, 26, 33, 34, 24, 20, 42, 23, 14, 37, 37, 29, 20, 30, 22, 30, 30, 28, 22, 34, 42, 42, 16]"
825,28,2.0112485885620117,"[33, 23, 36, 36, 42, 37, 26, 33, 28, 28, 29, 36, 25, 29, 39, 28, 31, 32, 31, 30, 32, 23, 29, 23, 23, 22, 19, 22]"
825,28,2.3031163215637207,"[34, 18, 29, 24, 32, 43, 27, 31, 45, 16, 42, 23, 24, 24, 23, 18, 36, 33, 45, 33, 38, 27, 38, 19, 32, 24, 25, 22]"
830,28,1.698350429534912,"[34, 32, 37, 33, 33, 28, 27, 29, 26, 27, 34, 26, 31, 29, 21, 28, 24, 19, 24, 34, 27, 25, 51, 25, 27, 22, 37, 40]"
830,28,1.924379825592041,"[25, 26, 25, 35, 15, 34, 26, 42, 19, 30, 34, 33, 25, 33, 31, 32, 21, 23, 33, 37, 27, 29, 31, 28, 39, 42, 31, 24]"
830,28,1.8197698593139648,"[33, 29, 28, 25, 27, 33, 49, 19, 37, 27, 21, 36, 40, 30, 26, 29, 41, 25, 24, 28, 22, 34, 31, 37, 32, 23, 20, 24]"
830,28,1.665067195892334,"[22, 31, 37, 35, 30, 36, 36, 32, 19, 25, 34, 40, 28, 22, 23, 45, 31, 22, 32, 24, 38, 33, 22, 19, 23, 22, 39, 30]"
830,28,1.753997564315796,"[30, 32, 41, 29, 34, 31, 25, 24, 29, 33, 26, 28, 35, 25, 32, 31, 23, 29, 25, 28, 32, 29, 22, 30, 43, 24, 28, 32]"
835,28,1.7314093112945557,"[24, 41, 34, 31, 23, 20, 26, 32, 39, 41, 30, 37, 22, 28, 23, 35, 32, 22, 23, 26, 28, 35, 27, 37, 32, 28, 33, 26]"
835,28,1.9645442962646484,"[30, 25, 34, 26, 18, 30, 18, 25, 38, 27, 26, 33, 32, 35, 24, 36, 32, 27, 25, 35, 37, 37, 36, 24, 41, 32, 24, 28]"
835,28,1.7857260704040527,"[33, 34, 31, 33, 28, 27, 27, 26, 19, 25, 34, 27, 22, 32, 30, 38, 27, 42, 32, 29, 28, 25, 20, 39, 23, 35, 33, 36]"
835,28,1.744924545288086,"[24, 27, 18, 29, 40, 27, 40, 27, 29, 42, 32, 26, 18, 31, 36, 22, 37, 32, 30, 32, 15, 31, 39, 25, 32, 34, 34, 26]"
835,28,2.034236431121826,"[27, 26, 23, 46, 31, 33, 37, 37, 35, 29, 25, 39, 27, 35, 22, 19, 20, 32, 21, 31, 34, 35, 29, 20, 23, 33, 32, 34]"
840,28,1.8764586448669434,"[44, 26, 35, 20, 45, 23, 28, 30, 32, 30, 25, 24, 33, 26, 30, 26, 17, 28, 38, 28, 43, 34, 25, 33, 26, 29, 28, 34]"
840,28,1.845132827758789,"[36, 25, 34, 28, 25, 35, 25, 30, 25, 37, 35, 34, 24, 38, 40, 32, 40, 37, 25, 28, 20, 31, 34, 35, 21, 26, 11, 29]"
840,28,1.9254043102264404,"[22, 21, 22, 26, 25, 26, 44, 36, 25, 34, 37, 36, 17, 26, 38, 36, 36, 35, 26, 24, 30, 22, 36, 32, 32, 41, 31, 24]"
840,28,1.8351058959960938,"[31, 32, 37, 33, 34, 27, 27, 36, 28, 34, 28, 25, 36, 31, 26, 38, 33, 31, 24, 20, 31, 32, 21, 41, 25, 29, 23, 27]"
840,28,2.0003092288970947,"[31, 31, 23, 39, 28, 25, 31, 27, 31, 30, 29, 38, 39, 37, 24, 35, 30, 42, 33, 28, 19, 38, 22, 36, 35, 19, 17, 23]"
845,29,1.9370570182800293,"[28, 33, 23, 28, 36, 26, 25, 39, 17, 28, 17, 24, 37, 42, 28, 29, 22, 29, 20, 37, 30, 26, 39, 20, 34, 34, 30, 31, 33]"
845,29,1.827641487121582,"[23, 24, 35, 32, 24, 39, 27, 33, 26, 27, 34, 42, 29, 17, 32, 28, 25, 37, 32, 24, 28, 34, 15, 41, 30, 26, 24, 24, 33]"
845,29,1.6812570095062256,"[29, 29, 33, 19, 21, 37, 34, 23, 39, 39, 31, 34, 41, 25, 31, 16, 28, 32, 32, 19, 32, 19, 28, 36, 30, 35, 28, 26, 19]"
845,29,1.793860912322998,"[22, 22, 20, 29, 21, 25, 45, 44, 23, 38, 27, 28, 30, 36, 26, 24, 23, 26, 19, 33, 32, 30, 36, 27, 31, 21, 28, 33, 46]"
845,29,1.9825847148895264,"[25, 23, 22, 33, 25, 29, 21, 31, 37, 35, 30, 29, 27, 26, 34, 22, 33, 39, 32, 28, 27, 36, 36, 28, 26, 24, 28, 27, 32]"
850,29,1.6609492301940918,"[26, 24, 33, 36, 35, 26, 33, 27, 36, 32, 20, 27, 33, 24, 39, 34, 35, 26, 34, 19, 26, 34, 26, 41, 20, 31, 29, 20, 24]"
850,29,1.6411380767822266,"[32, 30, 24, 29, 29, 33, 32, 26, 35, 23, 34, 28, 32, 28, 22, 25, 29, 27, 24, 21, 34, 34, 38, 29, 30, 39, 33, 25, 25]"
850,29,1.69459867477417,"[22, 35, 26, 33, 18, 30, 36, 38, 27, 38, 27, 35, 29, 29, 21, 27, 34, 23, 24, 27, 27, 40, 29, 29, 40, 29, 27, 21, 29]"
850,29,1.9390714168548584,"[35, 18, 33, 30, 21, 34, 22, 27, 19, 35, 31, 33, 35, 14, 28, 21, 31, 32, 38, 35, 32, 28, 36, 30, 31, 28, 40, 24, 29]"
850,29,1.6815927028656006,"[30, 35, 35, 37, 27, 36, 43, 25, 19, 35, 27, 17, 29, 22, 31, 29, 23, 31, 35, 23, 22, 25, 35, 45, 23, 35, 27, 25, 24]"
855,29,1.8806049823760986,"[42, 32, 30, 33, 34, 30, 23, 34, 31, 22, 25, 27, 39, 33, 28, 26, 26, 32, 39, 22, 22, 30, 35, 25, 24, 25, 36, 26, 24]"
855,29,1.5209736824035645,"[34, 29, 29, 29, 28, 20, 21, 26, 26, 34, 32, 24, 25, 30, 29, 37, 25, 33, 32, 24, 35, 25, 31, 35, 41, 29, 34, 27, 31]"
855,29,1.832214117050171,"[28, 25, 22, 31, 26, 44, 30, 39, 14, 26, 37, 28, 29, 32, 29, 31, 36, 24, 22, 20, 34, 42, 27, 34, 27, 34, 27, 25, 32]"
855,29,1.808058738708496,"[27, 22, 29, 29, 28, 29, 53, 26, 29, 26, 23, 19, 25, 42, 31, 26, 29, 30, 32, 29, 30, 31, 25, 28, 30, 32, 31, 36, 28]"
855,29,1.748762845993042,"[33, 33, 33, 28, 20, 27, 40, 21, 32, 31, 37, 20, 22, 34, 17, 29, 33, 27, 23, 29, 31, 36, 30, 16, 30, 39, 29, 43, 32]"
860,29,1.9526805877685547,"[30, 28, 30, 28, 26, 25, 40, 26, 32, 33, 33, 37, 23, 34, 27, 23, 25, 27, 23, 23, 33, 30, 24, 23, 42, 20, 35, 34, 46]"
860,29,1.6635863780975342,"[22, 27, 22, 17, 22, 40, 41, 25, 26, 36, 26, 34, 25, 28, 30, 25, 41, 30, 34, 36, 22, 29, 35, 34, 33, 34, 36, 27, 23]"
860,29,1.9480016231536865,"[26, 31, 31, 23, 31, 25, 25, 39, 29, 22, 29, 24, 27, 35, 33, 23, 28, 25, 32, 44, 46, 34, 29, 28, 27, 36, 28, 20, 30]"
860,29,2.0285472869873047,"[34, 20, 42, 22, 29, 23, 30, 31, 22, 30, 23, 29, 34, 39, 28, 36, 31, 19, 39, 33, 19, 24, 29, 37, 35, 23, 28, 42, 29]"
860,29,1.6379225254058838,"[32, 29, 18, 27, 31, 36, 24, 34, 29, 32, 29, 22, 29, 30, 22, 29, 46, 32, 29, 33, 30, 33, 27, 36, 28, 21, 27, 31, 34]"
865,29,2.333864212036133,"[17, 53, 33, 36, 33, 25, 34, 36, 27, 24, 47, 21, 37, 39, 31, 44, 22, 34, 21, 23, 24, 25, 28, 26, 30, 12, 23, 30, 30]"
865,29,2.524101495742798,"[33, 26, 37, 28, 30, 44, 35, 40, 26, 38, 31, 29, 42, 33, 27, 27, 17, 35, 24, 35, 23, 20, 29, 30, 22, 18, 28, 28, 30]"
865,29,1.786419153213501,"[30, 23, 41, 35, 38, 23, 23, 28, 37, 35, 34, 31, 18, 36, 33, 30, 26, 38, 30, 26, 28, 22, 18, 36, 31, 28, 27, 36, 24]"
865,29,1.855719804763794,"[33, 29, 40, 24, 22, 33, 24, 36, 36, 23, 33, 26, 19, 32, 39, 22, 26, 26, 40, 32, 20, 34, 41, 33, 40, 22, 21, 34, 25]"
865,29,1.9779114723205566,"[37, 31, 26, 33, 39, 42, 35, 21, 25, 24, 23, 22, 28, 26, 30, 22, 30, 21, 32, 38, 34, 25, 26, 21, 37, 37, 36, 27, 37]"
870,29,2.2462100982666016,"[21, 29, 22, 32, 21, 23, 29, 38, 15, 36, 50, 36, 34, 29, 34, 25, 21, 33, 29, 32, 43, 43, 23, 23, 33, 28, 28, 38, 22]"
870,29,1.9215426445007324,"[31, 32, 31, 22, 30, 28, 34, 27, 29, 41, 23, 47, 33, 34, 36, 21, 26, 27, 36, 20, 34, 19, 29, 31, 31, 29, 28, 28, 33]"
870,29,1.5689513683319092,"[31, 30, 36, 25, 27, 26, 27, 28, 29, 30, 46, 27, 19, 34, 34, 31, 29, 27, 32, 40, 28, 27, 26, 23, 36, 25, 29, 25, 43]"
870,29,2.163382053375244,"[35, 28, 27, 31, 26, 29, 22, 27, 15, 25, 31, 28, 40, 43, 22, 28, 24, 34, 25, 23, 27, 36, 28, 43, 38, 28, 34, 44, 29]"
870,29,1.7726659774780273,"[34, 14, 22, 29, 28, 39, 29, 34, 29, 29, 20, 33, 42, 29, 21, 36, 33, 36, 39, 31, 32, 25, 26, 28, 38, 32, 28, 22, 32]"
875,30,1.812868595123291,"[36, 28, 33, 29, 34, 24, 34, 40, 43, 34, 32, 34, 39, 32, 19, 26, 37, 16, 29, 28, 24, 26, 25, 16, 23, 28, 28, 32, 27, 19]"
875,30,1.944878339767456,"[34, 26, 45, 31, 29, 30, 34, 20, 28, 26, 29, 22, 24, 26, 23, 28, 30, 26, 30, 35, 20, 26, 31, 29, 38, 30, 39, 17, 34, 35]"
875,30,1.8062069416046143,"[13, 19, 27, 36, 31, 33, 41, 33, 30, 33, 24, 41, 23, 26, 25, 32, 26, 38, 27, 33, 34, 27, 23, 39, 34, 33, 21, 18, 32, 23]"
875,30,2.156324625015259,"[28, 36, 20, 42, 38, 20, 27, 35, 28, 18, 25, 27, 34, 26, 24, 35, 23, 34, 33, 40, 22, 24, 31, 36, 25, 28, 28, 23, 42, 23]"
875,30,2.065544843673706,"[35, 20, 18, 23, 29, 24, 27, 30, 30, 28, 33, 32, 26, 25, 26, 40, 25, 33, 50, 28, 27, 28, 25, 22, 31, 33, 27, 48, 24, 28]"
880,30,2.066452741622925,"[25, 37, 36, 24, 22, 32, 27, 26, 22, 37, 32, 22, 30, 30, 30, 31, 17, 27, 39, 27, 32, 24, 25, 30, 27, 35, 29, 31, 42, 32]"
880,30,1.976212978363037,"[31, 37, 34, 41, 32, 25, 20, 40, 27, 10, 23, 30, 36, 20, 28, 33, 33, 28, 31, 32, 21, 28, 28, 36, 33, 22, 36, 23, 32, 30]"
880,30,2.1599838733673096,"[30, 38, 39, 45, 35, 32, 25, 26, 33, 32, 23, 22, 40, 28, 36, 20, 21, 19, 24, 38, 23, 33, 31, 23, 24, 32, 38, 31, 20, 19]"
880,30,1.802459716796875,"[31, 25, 32, 21, 31, 26, 27, 26, 40, 25, 26, 15, 39, 26, 36, 41, 28, 26, 35, 25, 25, 17, 37, 29, 32, 29, 25, 45, 24, 36]"
880,30,1.5911500453948975,"[24, 40, 37, 31, 22, 39, 30, 26, 34, 23, 31, 27, 24, 27, 29, 32, 27, 32, 38, 22, 31, 31, 22, 25, 31, 22, 44, 26, 33, 20]"
885,30,1.8797717094421387,"[32, 25, 32, 27, 28, 26, 29, 33, 23, 24, 25, 26, 34, 34, 23, 27, 38, 37, 24, 37, 34, 25, 38, 32, 33, 26, 16, 29, 30, 38]"
885,30,1.6461257934570312,"[34, 36, 30, 29, 26, 29, 28, 25, 28, 31, 21, 27, 36, 20, 25, 25, 21, 40, 29, 28, 30, 33, 35, 30, 25, 35, 27, 40, 32, 30]"
885,30,2.1249330043792725,"[26, 30, 20, 45, 27, 30, 28, 27, 27, 26, 28, 43, 23, 28, 26, 35, 33, 33, 30, 15, 23, 25, 25, 21, 29, 36, 33, 40, 30, 43]"
885,30,2.303205966949463,"[31, 25, 19, 34, 30, 28, 31, 54, 23, 16, 24, 26, 30, 35, 31, 24, 18, 19, 31, 48, 39, 18, 37, 23, 27, 30, 45, 25, 42, 22]"
885,30,1.6373960971832275,"[34, 33, 47, 29, 26, 31, 31, 27, 26, 30, 26, 27, 29, 40, 29, 32, 26, 24, 30, 31, 27, 25, 29, 26, 28, 31, 27, 31, 24, 29]"
890,30,2.0986998081207275,"[28, 29, 29, 26, 22, 28, 31, 19, 41, 28, 23, 29, 30, 22, 31, 19, 38, 36, 33, 30, 40, 34, 35, 26, 34, 31, 31, 24, 38, 25]"
890,30,2.134692668914795,"[32, 32, 31, 25, 29, 24, 34, 22, 16, 41, 20, 27, 37, 35, 22, 32, 27, 39, 31, 30, 34, 25, 28, 28, 32, 40, 25, 31, 30, 31]"
890,30,2.0604429244995117,"[39, 32, 27, 25, 22, 26, 36, 32, 20, 35, 24, 30, 28, 37, 29, 27, 28, 20, 31, 38, 36, 24, 29, 28, 27, 21, 24, 40, 43, 32]"
890,30,2.024017572402954,"[40, 34, 31, 31, 19, 28, 35, 25, 25, 28, 32, 19, 23, 26, 24, 24, 29, 33, 26, 30, 34, 26, 42, 30, 37, 36, 23, 23, 35, 42]"
890,30,2.009058952331543,"[27, 32, 25, 28, 29, 27, 27, 29, 33, 29, 25, 30, 34, 37, 27, 24, 29, 22, 29, 30, 18, 31, 34, 41, 43, 22, 29, 28, 29, 42]"
895,30,2.0293893814086914,"[31, 38, 35, 28, 16, 46, 26, 43, 34, 33, 30, 19, 32, 29, 32, 28, 36, 40, 24, 38, 20, 18, 26, 32, 30, 23, 19, 27, 37, 25]"
895,30,2.089925527572632,"[35, 26, 29, 33, 30, 24, 33, 32, 30, 26, 26, 21, 30, 31, 34, 21, 43, 38, 29, 25, 26, 22, 31, 43, 25, 26, 28, 28, 28, 42]"
895,30,1.8361258506774902,"[30, 35, 38, 38, 31, 26, 32, 35, 31, 29, 26, 31, 24, 40, 36, 23, 19, 42, 21, 35, 23, 23, 22, 35, 13, 26, 34, 36, 22, 39]"
895,30,2.070716142654419,"[37, 35, 31, 30, 28, 26, 26, 25, 24, 34, 36, 37, 25, 33, 24, 30, 31, 47, 21, 27, 26, 45, 36, 14, 18, 39, 26, 23, 38, 23]"
895,30,2.150933027267456,"[27, 34, 27, 35, 30, 23, 33, 27, 35, 28, 33, 31, 36, 26, 27, 29, 27, 37, 25, 26, 18, 25, 38, 29, 26, 34, 37, 38, 24, 30]"
